Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Positivos,,,,2024-01-23 23:59:26,2024-01-23 23:59:35,"8,691s",ERROR
,,,,,,,
Test Cases/Mercado Libre/Positivos/Oauth Carrier - iteraciones audience,,,,2024-01-23 23:59:27,2024-01-23 23:59:31,"3,886s",ERROR
"Response = sendRequest(findTestObject(""Desarrollo ML/Oauth Carrier - iteración"", [""audience"":userglobalcorrecto]))",,,,2024-01-23 23:59:27,2024-01-23 23:59:30,"2,886s",PASSED
print(Response.getResponseText()),,,,2024-01-23 23:59:30,2024-01-23 23:59:30,"0,002s",PASSED
"verifyResponseStatusCode(Response, response)",,,,2024-01-23 23:59:30,2024-01-23 23:59:30,"0,070s",ERROR
,,,,,,,
Test Cases/Mercado Libre/Positivos/Oauth Carrier - iteraciones audience,,,,2024-01-23 23:59:31,2024-01-23 23:59:31,"0,391s",ERROR
"Response = sendRequest(findTestObject(""Desarrollo ML/Oauth Carrier - iteración"", [""audience"":userglobalcorrecto]))",,,,2024-01-23 23:59:31,2024-01-23 23:59:31,"0,328s",PASSED
print(Response.getResponseText()),,,,2024-01-23 23:59:31,2024-01-23 23:59:31,"0,000s",PASSED
"verifyResponseStatusCode(Response, response)",,,,2024-01-23 23:59:31,2024-01-23 23:59:31,"0,016s",ERROR
,,,,,,,
Test Cases/Mercado Libre/Positivos/Oauth Carrier - iteraciones audience,,,,2024-01-23 23:59:31,2024-01-23 23:59:31,"0,357s",ERROR
"Response = sendRequest(findTestObject(""Desarrollo ML/Oauth Carrier - iteración"", [""audience"":userglobalcorrecto]))",,,,2024-01-23 23:59:31,2024-01-23 23:59:31,"0,309s",PASSED
print(Response.getResponseText()),,,,2024-01-23 23:59:31,2024-01-23 23:59:31,"0,000s",PASSED
"verifyResponseStatusCode(Response, response)",,,,2024-01-23 23:59:31,2024-01-23 23:59:31,"0,000s",ERROR
,,,,,,,
Test Cases/Mercado Libre/Positivos/Oauth Carrier - iteraciones audience,,,,2024-01-23 23:59:31,2024-01-23 23:59:32,"0,422s",ERROR
"Response = sendRequest(findTestObject(""Desarrollo ML/Oauth Carrier - iteración"", [""audience"":userglobalcorrecto]))",,,,2024-01-23 23:59:31,2024-01-23 23:59:32,"0,359s",PASSED
print(Response.getResponseText()),,,,2024-01-23 23:59:32,2024-01-23 23:59:32,"0,000s",PASSED
"verifyResponseStatusCode(Response, response)",,,,2024-01-23 23:59:32,2024-01-23 23:59:32,"0,017s",ERROR
